,VirusTaxID,Virus,VirusGenus,VirusFamily
358813,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358814,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358815,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358816,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358817,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358818,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358819,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358820,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358821,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358822,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358823,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358824,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358825,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358826,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358827,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358828,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358829,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358830,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358831,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358832,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358833,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358834,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358835,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358836,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358837,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358838,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358839,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358840,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358841,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358842,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358843,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358844,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358845,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358846,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358847,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358848,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358849,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358850,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358851,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358852,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358853,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358854,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358855,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358856,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358857,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358858,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358859,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358860,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358861,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358862,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358863,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358864,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358865,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358866,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358867,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358868,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358869,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358870,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358871,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358872,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358873,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358874,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358875,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358876,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358877,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358878,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358879,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358880,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358881,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358882,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358883,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358884,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358885,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358886,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358887,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358888,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358889,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358890,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358891,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358892,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358893,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358894,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358895,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358896,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358897,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358898,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358899,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358900,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358901,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358902,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358903,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358904,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358905,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358906,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358907,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358908,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358909,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358910,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358911,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358912,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358913,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358914,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358915,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358916,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358917,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358918,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358919,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358920,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358921,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358922,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358923,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358924,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358925,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358926,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358927,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358928,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358929,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358930,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358931,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
358932,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
