Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,NCBIAccession
oryctolagus cuniculus,coronavirus rabbit_cov/la09_31/ory_cun/esp/2009,9986,1679926,True,True,False,oryctolagus,leporidae,lagomorpha,mammalia,Oryctolagus cuniculus,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus Rabbit_CoV/La09_31/Ory_cun/ESP/2009,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,10.0,31.0,2009.0,,,,,KM888170.1
oryctolagus cuniculus,coronavirus rabbit_cov/la09_32/ory_cun/esp/2009,9986,1679927,True,True,False,oryctolagus,leporidae,lagomorpha,mammalia,Oryctolagus cuniculus,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus Rabbit_CoV/La09_32/Ory_cun/ESP/2009,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,10.0,31.0,2009.0,,,,,KM888173.1
oryctolagus cuniculus,coronavirus rabbit_cov/la09_48/ory_cun/esp/2009,9986,1679928,True,True,False,oryctolagus,leporidae,lagomorpha,mammalia,Oryctolagus cuniculus,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus Rabbit_CoV/La09_48/Ory_cun/ESP/2009,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,10.0,31.0,2009.0,,,,,KM888172.1
oryctolagus cuniculus,rabbit coronavirus,9986,1898672,True,True,False,oryctolagus,leporidae,lagomorpha,mammalia,Oryctolagus cuniculus,,coronaviridae,nidovirales,pisoniviricetes,Rabbit coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,9.0,14.0,2014.0,,,,,"KX806584.1, KX806585.1, KX806586.1, KX806587.1, KX806588.1, KX806589.1"
oryctolagus cuniculus,rabbit coronavirus hku14,9986,1160968,True,True,False,oryctolagus,leporidae,lagomorpha,mammalia,Oryctolagus cuniculus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Rabbit coronavirus HKU14,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2012.0,3.0,26.0,2006.0,,,,,JN874559.1
otomops martiensseni,bat coronavirus,258867,1508220,True,True,False,otomops,molossidae,chiroptera,mammalia,Otomops martiensseni,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,10.0,17.0,2015.0,3.0,,,,"MH170095.1, MH170096.1, MH170097.1, MH170098.1, MH170099.1, MH170100.1, MH170101.1, MH170102.1, MH170103.1, MH170104.1, MH170105.1, MH170106.1, MH170107.1, MH170108.1, MH170109.1, MH170110.1, MH170111.1, MH170112.1, MH170113.1"
otomops martiensseni,kenya bat coronavirus btky01,258867,681848,True,True,False,otomops,molossidae,chiroptera,mammalia,Otomops martiensseni,,coronaviridae,nidovirales,pisoniviricetes,Kenya bat coronavirus BtKY01,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2009.0,10.0,13.0,2006.0,8.0,,,,GQ920800.1
otomops martiensseni,kenya bat coronavirus btky02,258867,681849,True,True,False,otomops,molossidae,chiroptera,mammalia,Otomops martiensseni,,coronaviridae,nidovirales,pisoniviricetes,Kenya bat coronavirus BtKY02,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2009.0,10.0,13.0,2006.0,8.0,,,,GQ920801.1
paguma larvata,severe acute respiratory syndrome-related coronavirus,9675,694009,True,True,True,paguma,viverridae,carnivora,mammalia,paguma larvata,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,severe acute respiratory syndrome-related coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2005.0,,,,,,207702.0,https://doi.org/10.1038/sdata.2015.49,42556132
pan troglodytes,betacoronavirus 1,9598,694003,True,True,True,pan,hominidae,primates,mammalia,Pan troglodytes verus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,7.0,2.0,2016.0,1.0,1.0,,,MG977446.1
panthera leo,severe acute respiratory syndrome-related coronavirus,9689,694009,True,True,True,panthera,felidae,carnivora,mammalia,Panthera leo,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Severe acute respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,12.0,2.0,2020.0,4.0,4.0,,,"MT724341.1, MT724342.1, MT724343.1"
panthera tigris,severe acute respiratory syndrome-related coronavirus,9694,694009,True,True,True,panthera,felidae,carnivora,mammalia,Panthera tigris,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Severe acute respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,12.0,2.0,2020.0,4.0,2.0,,,MT724348.1
paradoxurus hermaphroditus,severe acute respiratory syndrome-related coronavirus,71117,694009,True,True,True,paradoxurus,viverridae,carnivora,mammalia,Paradoxurus hermaphroditus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Severe acute respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2005.0,1.0,28.0,,,,,,"AY613948.1, AY613949.1, AY613950.1, AY613951.1, AY613952.1, AY627044.1, AY627045.1, AY627046.1, AY627047.1, AY627048.1"
paruromys dominator,murine coronavirus,472713,694005,True,True,True,paruromys,muridae,rodentia,mammalia,paruromys dominator,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,murine coronavirus,False,PCR/Sequencing,PREDICT,PREDICT,June282021PCRTests,,,,2021.0,8.0,28.0,2018.0,1.0,21.0,,,"MT064763, MT083205"
passer domesticus,avian coronavirus,48849,694014,True,True,True,passer,passeridae,passeriformes,aves,Passer domesticus,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,4.0,9.0,2015.0,2.0,9.0,,,KU251482.1
pavo cristatus,avian coronavirus,9049,694014,True,True,True,pavo,phasianidae,galliformes,aves,pavo cristatus,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,avian coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2010.0,,,,,,160621.0,https://doi.org/10.1038/sdata.2015.49,283510349
pecari tajacu,pecari tajacu coronavirus,9829,2794216,True,True,False,pecari,tayassuidae,artiodactyla,mammalia,Pecari tajacu,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Pecari tajacu coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,12.0,12.0,2018.0,,,,,MT083879.1
penelope superciliaris,avian coronavirus,8987,694014,True,True,True,penelope,cracidae,galliformes,aves,penelope superciliaris,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,avian coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2010.0,,,,,,160640.0,https://doi.org/10.1038/sdata.2015.49,283510351
perimyotis subflavus,alphacoronavirus perimyotis subflavus,27672,1235421,True,True,False,perimyotis,vespertilionidae,chiroptera,mammalia,Perimyotis subflavus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus Perimyotis subflavus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2012.0,10.0,1.0,2010.0,,,,,"JX537912.1, JX537913.1"
phalacrocorax brasilianus,avian coronavirus,37046,694014,True,True,True,phalacrocorax,phalacrocoracidae,pelecaniformes,aves,Phalacrocorax brasilianus,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,2.0,20.0,2016.0,,,,,"KY769945.1, KY769946.1, KY769947.1, KY769948.1, KY769949.1, KY769950.1, KY769951.1"
phalacrocorax carbo,avian coronavirus,9209,694014,True,True,True,phalacrocorax,phalacrocoracidae,pelecaniformes,aves,phalacrocorax carbo,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,avian coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2011.0,,,,,,160669.0,https://doi.org/10.1038/sdata.2015.49,353444856
phasianus colchicus,avian coronavirus,9054,694014,True,True,True,phasianus,phasianidae,galliformes,aves,Phasianus colchicus,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,10.0,25.0,2015.0,,,,,"KX077964.1, KX077973.1, KX077974.1, KX077975.1"
phoca vitulina,harbor seal coronavirus 1,9720,679171,True,True,False,phoca,phocidae,carnivora,mammalia,Phoca vitulina richardii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Harbor seal coronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2010.0,6.0,1.0,2000.0,6.0,6.0,,,FJ766501.1
phyllostomus discolor,bat coronavirus,89673,1508220,True,True,False,phyllostomus,phyllostomidae,chiroptera,mammalia,Phyllostomus discolor,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,10.0,9.0,2015.0,,,,,MH974772.1
phyllostomus discolor,coronavirus btcov/kp816/phy_dis/pan/2011,89673,1269316,True,True,False,phyllostomus,phyllostomidae,chiroptera,mammalia,Phyllostomus discolor,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus BtCoV/KP816/Phy_dis/PAN/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,6.0,12.0,2011.0,,,,,JQ731782.1
phyllostomus discolor,coronavirus btcov/kp817/phy_dis/pan/2011,89673,1269317,True,True,False,phyllostomus,phyllostomidae,chiroptera,mammalia,Phyllostomus discolor,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus BtCoV/KP817/Phy_dis/PAN/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,6.0,12.0,2011.0,,,,,JQ731783.1
pica pica,deltacoronavirus hnu1-1,34924,2814911,True,True,False,pica,corvidae,passeriformes,aves,Pica pica,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Deltacoronavirus HNU1-1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,3.0,3.0,2018.0,6.0,,,,MW345814.1
pica pica,deltacoronavirus hnu1-2,34924,2814912,True,True,False,pica,corvidae,passeriformes,aves,Pica pica,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Deltacoronavirus HNU1-2,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,3.0,3.0,2018.0,6.0,,,,MW345815.1
pica pica,deltacoronavirus hnu2,34924,2814914,True,True,False,pica,corvidae,passeriformes,aves,Pica pica,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Deltacoronavirus HNU2,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,3.0,3.0,2018.0,6.0,,,,MW349841.1
pica pica,deltacoronavirus hnu3,34924,2814913,True,True,False,pica,corvidae,passeriformes,aves,Pica pica,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Deltacoronavirus HNU3,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,3.0,3.0,2018.0,6.0,,,,MW345816.1
pica pica,deltacoronavirus sp.,34924,1911231,True,True,False,pica,corvidae,passeriformes,aves,Pica pica,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Deltacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,3.0,24.0,2018.0,6.0,,,,"MW345810.1, MW345811.1, MW345812.1, MW345813.1"
pipistrellus abramus,bat betacoronavirus,105295,1805463,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus abramus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,"MN312675.1, MN312677.1, MN312684.1"
pipistrellus abramus,bat coronavirus,105295,1508220,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus abramus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,3.0,20.0,2016.0,7.0,,,,"KY432469.1, KY432470.1"
pipistrellus abramus,pipistrellus abramus bat coronavirus hku5-related,105295,2691590,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus abramus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Pipistrellus abramus bat coronavirus HKU5-related,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,12.0,31.0,2018.0,3.0,,,,MN611520.1
pipistrellus abramus,pipistrellus bat alphacoronavirus,105295,2023657,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus abramus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Pipistrellus bat alphacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,1.0,23.0,2014.0,5.0,8.0,,,"KX447541.1, KX447542.1, KX447543.1"
pipistrellus abramus,pipistrellus bat coronavirus hku5,105295,694008,True,True,True,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus abramus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Pipistrellus bat coronavirus HKU5,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,12.0,31.0,2013.0,,,,,KJ473820.1
pipistrellus coromandra,coronavirus predict cov-34,258946,2042559,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus coromandra,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-34,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,2.0,6.0,,,KX285763.1
pipistrellus coromandra,scotophilus bat coronavirus 512,258946,693999,True,True,True,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus coromandra,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Scotophilus bat coronavirus 512,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,5.0,11.0,,,KX285778.1
pipistrellus hesperidus,bat betacoronavirus,294653,1805463,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus hesperidus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,11.0,21.0,2014.0,1.0,22.0,,,"MG252861.1, MG310224.1"
pipistrellus hesperidus,middle east respiratory syndrome-related coronavirus,294653,1335626,True,True,True,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus hesperidus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,MERS-like Coronovirus,True,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021.0,3.0,9.0,2013.0,2.0,1.0,,,"KX285225, "
pipistrellus kuhlii,alphacoronavirus bat-cov/p.kuhlii/italy/206645-41/2011,59472,2492656,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206645-41/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,12.0,4.0,2011.0,,,,,MH938448.1
pipistrellus kuhlii,alphacoronavirus bat-cov/p.kuhlii/italy/206679-3/2010,59472,2492657,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206679-3/2010,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,12.0,4.0,2010.0,,,,,MH938450.1
pipistrellus kuhlii,alphacoronavirus bat-cov/p.kuhlii/italy/3398-19/2015,59472,2492658,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,12.0,4.0,2015.0,,,,,MH938449.1
pipistrellus kuhlii,alphacoronavirus p.kuh/iprima/spain/2007,59472,1076424,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus P.kuh/Iprima/Spain/2007,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2011.0,8.0,21.0,2007.0,,,,,HQ184058.1
pipistrellus kuhlii,alphacoronavirus pipistrellus kuhlii/italy/206645-41/2010,59472,1429852,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus Pipistrellus kuhlii/Italy/206645-41/2010,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2010.0,,,,,KF500945.1
pipistrellus kuhlii,alphacoronavirus pipistrellus kuhlii/italy/206679-3/2010,59472,1429853,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus Pipistrellus kuhlii/Italy/206679-3/2010,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2010.0,,,,,KF500949.1
pipistrellus kuhlii,alphacoronavirus sp.,59472,1906673,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,1.0,8.0,2018.0,7.0,,,,MW089336.1
pipistrellus kuhlii,bat coronavirus,59472,1508220,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,1.0,14.0,2014.0,,,,,KY780383.1
pipistrellus kuhlii,bat coronavirus pikuh/cii_ksa_001/riyadh/saudi arabia/2013,59472,1381362,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Pikuh/CII_KSA_001/Riyadh/Saudi Arabia/2013,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,8.0,21.0,2013.0,4.0,3.0,,,KF493887.1
pipistrellus kuhlii,betacoronavirus pipistrellus kuhlii/italy/206645-27/2011,59472,1429856,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus Pipistrellus kuhlii/Italy/206645-27/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2011.0,,,,,KF500943.1
pipistrellus kuhlii,betacoronavirus pipistrellus kuhlii/italy/206645-29/2011,59472,1429857,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus Pipistrellus kuhlii/Italy/206645-29/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2011.0,,,,,KF500944.1
pipistrellus kuhlii,betacoronavirus pipistrellus kuhlii/italy/206645-3/2011,59472,1429858,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus Pipistrellus kuhlii/Italy/206645-3/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2011.0,,,,,KF500942.1
pipistrellus kuhlii,betacoronavirus pipistrellus kuhlii/italy/206645-53/2011,59472,1429859,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus Pipistrellus kuhlii/Italy/206645-53/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2011.0,,,,,KF500946.1
pipistrellus kuhlii,betacoronavirus pipistrellus kuhlii/italy/206645-54/2011,59472,1429860,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus Pipistrellus kuhlii/Italy/206645-54/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2011.0,,,,,KF500947.1
pipistrellus kuhlii,betacoronavirus pipistrellus kuhlii/italy/206645-63/2011,59472,1429861,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus Pipistrellus kuhlii/Italy/206645-63/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2011.0,,,,,KF500948.1
pipistrellus kuhlii,betacoronavirus pipistrellus kuhlii/italy/330375-15/2012,59472,1429862,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus Pipistrellus kuhlii/Italy/330375-15/2012,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,2.0,2012.0,,,,,KF500950.1
pipistrellus kuhlii,middle east respiratory syndrome-related coronavirus,59472,1335626,True,True,True,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus kuhlii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Middle East respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,1.0,10.0,2011.0,,,,,MG596803.1
pipistrellus nathusii,bat coronavirus btcov/8-691/pip_nat/rou/2009,59473,1284372,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus nathusii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus BtCoV/8-691/Pip_nat/ROU/2009,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,1.0,29.0,2009.0,,,,,KC243391.1
pipistrellus nathusii,bat coronavirus btcov/ukr-g17/pip_nat/ukr/2011,59473,1284374,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus nathusii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus BtCoV/UKR-G17/Pip_nat/UKR/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,1.0,29.0,2011.0,,,,,KC243392.1
pipistrellus nathusii,bat coronavirus p.nat/ger/1048/2013,59473,1746087,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus nathusii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus P.nat/GER/1048/2013,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,11.0,9.0,2012.0,,,,,KT894925.1
pipistrellus pipistrellus,alphacoronavirus pip1_cr_fr_2014,59474,1696541,True,True,False,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus pipistrellus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus Pip1_Cr_FR_2014,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,12.0,9.0,2014.0,7.0,,,,KT345294.1
